Rootstack,Juan Daniel Florez & Diego Tejera & Alejandro Oses & ,2011,51-200 employees,Self-funded,Horizontal,Business Mgt and ERP,B2B SaaS,Medium,https://rootstack.com/en/talent/legacy,https://www.linkedin.com/company/rootstack/about/,"2021 Guadalupe Street, Dobie Center, Suite 260, Austin, Texas 78705"
Roundup App,Cole Bubenik & Braden Fineberg & ,2018,11-50 employees,Acquired,Non-Profit,Sales and Marketing,B2B SaaS,Small,https://www.roundupapp.com/careers/,https://www.linkedin.com/company/roundup-app/about/,"2802 Manor Rd., Austin, TX 78722"
RoverPass,Jimmy Pocock & Ravi Parikh & ,2014,1-10 employees,VC-funded,"Entertainment, Hospitality, Travel",Sales and Marketing,B2B SaaS,Startup,https://www.roverpass.com/p/careers/,https://www.linkedin.com/company/roverpass/about/,"800 Brazos St, Austin, TX 78701"
RoyCommerce by The Odyssey Project,Bryce Jurss & ,2018,11-50 employees,Other,"Entertainment, Hospitality, Travel",Payments,Fintech,Small,www.roypos.com,https://www.linkedin.com/company/theodysseyprojectinc/about/,"Austin, TX"
Rubrik,Meredith Snyder & Brian DeRosa & Bipul Sinha & ,2014,1001-5000 employees,Other,Horizontal,IT Mgt,B2B SaaS,Large,https://www.rubrik.com/en/company/careers/,https://www.linkedin.com/company/rubrik-inc/about/,"15 Congress Ave, Austin, Texas 78701, US"
Ruckit,Trey Secor & Tarun Nimmagadda & ,2014,11-50 employees,Self-funded,Construction,Logistics and Supply Chain,B2B SaaS,Small,www.goruckit.com,https://www.linkedin.com/company/ruckit-inc/about/,"1005 E Saint Elmo Rd, Austin, Texas US"
"Saba, a Cornerstone OnDemand company",Debbie Shotwell & Heidi Spirgi & Phil Saunders & ,1999,1001-5000 employees,Acquired,Horizontal,HR and Recruiting,B2B SaaS,Large,https://www.cornerstoneondemand.com/careers/,https://www.linkedin.com/company/cornerstone-ondemand/about/,"6300 Bridge Point Pkwy, Suite 2-200, Austin, TX 78730, USA"
Safer Technologies,Paolo Soriano & Freddy del Barrio & ,2016,1-10 employees,Self-funded,Horizontal,Communications,B2B SaaS,Startup,safertechnologies.io,https://www.linkedin.com/company/safertechnologies/about/,"701 Brazos St,, 16th Floor, Austin, TX 78701"
SailPoint Technologies,Asanka Jayasuriya & Mark McClain & ,2004,501-1000 employees,Public,Horizontal,IT Mgt,B2B SaaS,Large,https://www.sailpoint.com/company/careers/?elqct=Website&elqchannel=OrganicDirect,https://www.linkedin.com/company/sailpoint-technologies/about/,"11200 Four Points Drive, Suite 100, Austin, Texas 78726"
Sails,Eric Shaw & Mike McNeil & ,2014,1-10 employees,Angel or Seed Funding,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Startup,sailsjs.com,https://www.linkedin.com/company/the-sails-company/about/,"3801 N Capital of Texas Highway, Suite E240, #208 , Austin, TX 78746, US"
SalesVu,Ken Maranian & Pascal Nicolas & ,2007,11-50 employees,Angel or Seed Funding,Horizontal,Point of Sale,B2B SaaS,Small,www.SalesVu.com,https://www.linkedin.com/company/salesvu/about/,"3925 W Braker Lane Austin, TX 78759, Austin, Texas 78705, US"
Salient Systems,Brian Carle & Mark Ellsworth & David Hood & ,1995,51-200 employees,Self-funded,Horizontal,On-Demand Services,B2B SaaS,Medium,https://www.salientsys.com/careers/,https://www.linkedin.com/company/salient-systems/about/,"4616 W. Howard Lane Building 1, Suite 100, Austin, TX 78728"
Salon and Spa Ultimate,Mark Kartarik & Sean Maney & ,2011,11-50 employees,Self-funded,Retail,Business Mgt and ERP,B2B SaaS,Small,https://salonultimate.com/about/careers/,https://www.linkedin.com/company/salon-and-spa-ultimate/about/,"1717 I 35 N, Suite 210, Round Rock, TX 78664"
SaltyCloud,Eduardo N. & Andrew Scheifele & ,2017,1-10 employees,Self-funded,Government,Cybersecurity,B2G,Startup,www.saltycloud.com,https://www.linkedin.com/company/saltycloudpbc/about/,"701 Brazos St. #1600 Austin, TX 78701"
samcart,Justin Smith & Derrico Smith & Brian Moran & ,2014,11-50 employees,Self-funded,Retail,Ecommerce,B2B SaaS,Small,https://www.samcart.com/careers/,https://www.linkedin.com/company/samcart-llc/about/,"9020 N. Capital of Texas Highway, Building II, Suite # 368, Austin, TX 78759"
Samsung,Rob Bogart & ,1969,"10,001+ employees",Public,Retail,Lifestyle,Consumer,Large,https://www.samsung.com/us/careers/,https://www.linkedin.com/company/samsung-electronics/about/,"12100 Samsung Blvd #110, Austin, TX 78754, US"
Sandbox Commerce,Alec Boyd & Sterling Smith & ,2017,1-10 employees,Angel or Seed Funding,Retail,Cloud and Software Dev Tools,B2B SaaS,Startup,www.sandboxcommerce.com,https://www.linkedin.com/company/sandboxcommerce/about/,"109 E 10th St, Ste 200, Austin, TX 78701, US"
SandBox Semiconductor,Meghali Chopra & ,2016,1-10 employees,Other,Manufacturing,AI and Machine Learning,B2B SaaS,Startup,https://sandboxsemiconductor.com/careers,https://www.linkedin.com/company/sandbox-semiconductor/about/,"Austin, TX"
Scalable Software,Lou Meyer & Pete Summers & Chris Gomersall & ,2008,51-200 employees,Self-funded,Horizontal,Analytics and BI,B2B SaaS,Medium,https://www.scalable.com/about-us/careers/,https://www.linkedin.com/company/scalable-software/about/,"600 Congress, Suite C100, Austin, TX 78701, US"
ScaleFactor,Francis Sullivan & Amy Furr & Kurt Rathmann & ,2014,51-200 employees,VC-funded,Horizontal,Accounting and Finance,B2B SaaS,Medium,https://scalefactor.com/careers/,https://www.linkedin.com/company/scalefactor/about/,"1408 E 13th Street, Austin, Texas 78702"
SchooLinks,Michael Discenza & Katie Fang & ,2014,11-50 employees,Angel or Seed Funding,Horizontal,Personal eLearning,Consumer,Small,www.schoolinks.com,https://www.linkedin.com/company/schoolinks/about/,"Austin, TX"
Schoox,Costas Vasiliou & Lefteris Ntouanoglou & ,2012,51-200 employees,VC-funded,Horizontal,HR and Recruiting,B2B SaaS,Medium,https://apply.workable.com/schoox/,https://www.linkedin.com/company/schoox/about/,"701 Brazos Street Ste 539, Austin, TX 78701"
SciComp,Stacy Formby & Elaine Kant & ,1994,11-50 employees,Self-funded,Financial Services,Analytics and BI,B2B SaaS,Small,https://www.scicomp.com/company/careers/,https://www.linkedin.com/company/scicomp/about/,"5806 Mesa Drive, Suite 250, Austin, TX 78731"
SciPlay,Cameron Stewart & Danny Moy & Joshua Wilson & ,2019,201-500 employees,Public,Financial Services,Games and Entertainment,Consumer,Medium,https://www.sciplay.com/careers/index.html,https://www.linkedin.com/company/sciplaygames/about/,"12515-7 Research Blvd, Suite 200, Austin, Texas 78759, US"
ScrappyCito,Tom O'Hara & ,2017,1-10 employees,Other,Financial Services,Games and Entertainment,Consumer,Startup,Startup,www.scrappycito.com,"Austin, TX"
Scrutinize,John Rea & ,2020,1-10 employees,Other,Horizontal,Accounting and Finance,B2B SaaS,Startup,www.scrutinize.io,https://www.linkedin.com/company/scrutinizeio/about/,"Austin, TX"
Scrypt,Stephen Scott & Aleks Szymanski & ,1998,51-200 employees,Self-funded,Horizontal,Business Mgt and ERP,B2B SaaS,Medium,www.scryptinc.com,https://www.linkedin.com/company/scrypt/about/,"3800 North Lamar Blvd, Suite 200, Austin, TX 78756"
Searchify,Connor Finnigan & Chris Lamprecht & ,2012,1-10 employees,Self-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Startup,www.searchify.com,https://www.linkedin.com/company/searchify-com/about/,Austin
Second State,Michael Yuan & ,2019,11-50 employees,VC-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Small,www.secondstate.io,https://www.linkedin.com/company/second-state/about/,"7401 W SLAUGHTER LN, SUITE 5076, AUSTIN, TX 78739, USA"
SecureLink,Lexi Jones & Robert Humphrey & Patrick Tickle & ,2003,51-200 employees,Acquired,Horizontal,Compliance,B2B SaaS,Medium,https://www.securelink.com/about/careers/,https://www.linkedin.com/company/securelink/about/,"11402 Bee Cave Road, Austin, TX 78738, US"
SelectHub,Jeremy Massey & Keith Hagen & Venkat Devraj & ,2012,51-200 employees,VC-funded,Horizontal,Accounting and Finance,B2B SaaS,Medium,https://www.selecthub.com/careers/,https://www.linkedin.com/company/selecthub/about/,"611 S. Congress Avenue, Suite 130, Austin, TX 78704"
Self Financial,Nicholas Shiffert & Brett Billick & James Garvey & ,2015,51-200 employees,VC-funded,Horizontal,Personal Finance,Consumer,Medium,https://www.self.inc/careers/,https://www.linkedin.com/company/self-financial/about/,"515 Congress Ave, Suite 2200, Austin, TX 78701, US"
SendFox,Seann Stubbs & Noah Kagan & ,2010,11-50 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Small,https://appsumo.com/careers/,https://www.linkedin.com/company/sumo-group-sumo.com-appsumo.com-/about/,"1305 e 6th street, Austin, TX 78702, US"
Senseye,Jordan Heard & Simon Woods & David Zakariaie & ,2015,11-50 employees,Angel or Seed Funding,Healthcare,Analytics and BI,B2B SaaS,Small,https://senseye.co/careers/,https://www.linkedin.com/company/senseye-inc-/about/,"801 Congress Ave Suite 200, Austin, Texas 78701, US"
Sequense Software,Megan Habig & Alexandria Tucker & Kimber Falkinburg & ,2020,1-10 employees,Self-funded,"Entertainment, Hospitality, Travel",Business Mgt and ERP,B2B SaaS,Startup,sequense.my.canva.site,https://www.linkedin.com/company/sequense-software/about/,"9901 BRODIE LANE STE 160 #1233, AUSTIN, TEXAS 78748"
SerpApi,Julien Khaleghy & ,2017,1-10 employees,Self-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Startup,serpapi.com,https://www.linkedin.com/company/serpapi/about/,"5540 N Lamar Blvd #12, Austin, TX 78756"
ServiceDirect,Rachel Ramsey & Matt Buchanan & Brian Abernethy & ,2006,11-50 employees,Self-funded,Horizontal,Marketplace,B2B SaaS,Small,https://servicedirect.com/careers/,https://www.linkedin.com/company/service-direct/about/,"4413 Pack Saddle Pass, Austin, TX 78704, US"
Sevco Security,Greg Fitzgerald & Dean M. & J.J. Guy & ,2020,1-10 employees,VC-funded,Horizontal,Cybersecurity,B2B SaaS,Startup,www.sevco.io,https://www.linkedin.com/company/sevcosecurity/about/,"Austin, TX"
Shelfleet,Sierra Peña & Collette Doyle & ,2021,1-10 employees,Other,Retail,Marketplace,B2B SaaS,Startup,www.shelfleet.com,https://www.linkedin.com/company/shelfleet/about/,"411 Monroe Street, Austin, Texas 78704"
Shep,Lane Cassidy & Rafael T. & Daniel Senyard & ,2016,11-50 employees,Angel or Seed Funding,Horizontal,On-Demand Services,B2B SaaS,Small,sheptravel.com,https://www.linkedin.com/company/shep/about/,"701 Brazos St, Austin, Texas"
ShipperHQ,Quentin Montalto & Karen Baker & ,2008,11-50 employees,Self-funded,Retail,Logistics and Supply Chain,B2B SaaS,Small,shipperhq.com,https://www.linkedin.com/company/shipperhq/about/,"4801 Southwest Parkway, Building 2, Ste 240, Austin, TX 78735"
ShippingEasy,Rob Zaleski & Chris Vaughn & Katie May & ,2011,51-200 employees,Acquired,Retail,Ecommerce,B2B SaaS,Medium,https://shippingeasy.com/careers/,https://www.linkedin.com/company/shippingeasy/about/,"3700 N Capital of Texas Hwy, 550, Austin, TX 78746, US"
Shipshape AI,Ryan Dalton & Alexander Linn & ,2019,1-10 employees,Self-funded,Retail,Lifestyle,Consumer,Startup,shipshape.ai,https://www.linkedin.com/company/shipshape-ai/about/,"10508 Coreopsis Drive, Austin, TX 78733, US"
ShipStation,Catherine Duke & Andrea McFarling & Nathan Jones & ,2011,201-500 employees,Acquired,Horizontal,Ecommerce,B2B SaaS,Medium,https://www.shipstation.com/careers/,https://www.linkedin.com/company/shipstation/about/,"3800 North Lamar Blvd, Suite 220, Austin, TX 78756, US"
Shipwell,Monica Matison & Jennifer Cohen & Greg Price & ,2016,51-200 employees,VC-funded,Horizontal,Logistics and Supply Chain,B2B SaaS,Medium,https://shipwell.com/careers/,https://www.linkedin.com/company/shipwell/about/,"515 Congress Avenue, Suite 2650 | Austin, TX 78701"
Shopgate,Emily Lavery & Mahdi Jaber & Marc Biel & ,2009,51-200 employees,VC-funded,Retail,Ecommerce,B2B SaaS,Medium,www.shopgate.com,https://www.linkedin.com/company/shopgate/about/,"2222 Rio Grande St, Austin, Texas US"
ShopManagerApp,,2017,1-10 employees,Self-funded,Automotive,Business Mgt and ERP,B2B SaaS,Startup,Startup,shopmanagerapp.com,"Austin, TX"
ShopSnap,Gal Ratner & ,2014,11-50 employees,Self-funded,Retail,Ecommerce,B2B SaaS,Small,https://shopsnap.io/Home/Careers/,https://www.linkedin.com/company/shopsnap/about/,"13401 Galleria Cir., Austin, Texas 78738, US"
"SideChannel, formerly CipherLoc",Brian Haugli & ,2006,11-50 employees,Angel or Seed Funding,Horizontal,Cybersecurity,B2B SaaS,Small,sidechannel.com,https://www.linkedin.com/company/sidechannelsecurity/about/,"6836 Bee Cave Road, Suite 279, Austin, TX 78746"
Siemens Digital Industries Software,Mac Carr & Bill Carrelli & Tony Hemmelgarn & ,1947,"10,001+ employees",Public,Horizontal,Business Mgt and ERP,B2B SaaS,Large,https://new.siemens.com/global/en/company/jobs/search-careers.html/,https://www.linkedin.com/company/siemenssoftware/about/,"10800 Pecan Park Boulevard, Austin, TX 78750"
Signpost,Laura Nelson & George Bilbrey & ,2010,51-200 employees,VC-funded,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://www.signpost.com/careers/,https://www.linkedin.com/company/signpost/about/,"Austin, TX"
Silvercar,Tony Emerson & Marc Mancuso & Matt Carpenter & ,2012,51-200 employees,Acquired,Horizontal,Personal On-Demand Services,Consumer,Medium,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=BB70460BD1BF090E6C486AA93E688403/,https://www.linkedin.com/company/silvercar/about/,"211 E 7th St, Suite 1000, Austin, Texas 78701, US"
Sitetracker,John Leigh & Brett Chester & Giuseppe Inciti & ,2013,51-200 employees,VC-funded,Horizontal,IT Mgt,B2B SaaS,Medium,https://www.sitetracker.com/career/,https://www.linkedin.com/company/sitetracker/about/,"Austin, TX"
SKUSavvy,Alex Senn & ,2020,1-10 employees,Self-funded,Horizontal,Logistics and Supply Chain,B2B SaaS,Startup,www.skusavvy.com,https://www.linkedin.com/company/skusavvy/about/,"701 Brazos St, Austin, Texas 78701, US"
Skyvera,Anita Vettickal & Chris Pupia & Matt Taylor & ,2018,51-200 employees,Self-funded,Horizontal,Communications,B2B SaaS,Medium,www.skyvera.com,https://www.linkedin.com/company/skyvera/about/,"401 Congress Avenue, Suite 2650, Austin, TX 78701 USA"
Skyways,Tom Martin & Charles Acknin & ,2017,1-10 employees,Angel or Seed Funding,Horizontal,Logistics and Supply Chain,B2B SaaS,Startup,https://skyways.com/#careers/,https://www.linkedin.com/company/skyways-air-transportation-inc/about/,"Austin, TX"
Smart Apartment Data,Nichole Williams & ,2005,11-50 employees,Self-funded,Real Estate,Analytics and BI,B2B SaaS,Small,https://smartapartmentdata.com/about#jobs/,https://www.linkedin.com/company/smart-apartment-data/about/,"Austin, TX"
SMART Payment Plan,Tom Kelso & David Engelman & ,2003,51-200 employees,Self-funded,Real Estate,Payments,Fintech,Medium,SmartPaymentPlan.com,https://www.linkedin.com/company/smart-payment-plan/about/,"100 Congress Ave, Suite 2000, Austin, Texas 78701, US"
Smarter Sorting,Jake LaCivita & Katy McIntosh & Chris Ripley & ,2015,11-50 employees,VC-funded,Retail,Document Management,B2B SaaS,Small,https://www.smartersorting.com/careers/,https://www.linkedin.com/company/smarter-sorting/about/,"4901 E. Cesar Chavez St., Austin, Texas 78702"
Smartly.io,Tara Boris & Steve Zucker & Kristo Ovaska & ,2013,201-500 employees,Acquired,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://www.smartly.io/careers/,https://www.linkedin.com/company/smartly-io/about/,"316 W 12th St - 6th Floor, Austin, TX 78701"
Smeisty,Michael Johnstone & ,2021,1-10 employees,Other,Horizontal,Personal Finance,Consumer,Startup,Startup,smeisty.com,"Austin, TX"
SOCi,Andrew Dolled & Reic Jenny & Afif Khoury & ,2012,51-200 employees,VC-funded,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://www.meetsoci.com/about/careers/,https://www.linkedin.com/company/soci-inc-/about/,"804 Las Cimas Pkwy #120, Austin, TX – 78746"
Social Solutions,Becky Banasik & Travis Arthur & Erin Nelson & ,2000,201-500 employees,VC-funded,Non-Profit,Business Mgt and ERP,B2B SaaS,Medium,https://www.socialsolutions.com/about-us/working-here/,https://www.linkedin.com/company/social-solutions/about/,"10801-2 North MoPac Expressway, Suite 400, Austin, TX 78759, US"
SoftThinks,Roni Karmineke & ,2000,11-50 employees,Self-funded,Horizontal,IT Mgt,B2B SaaS,Small,www.softthinks.com,https://www.linkedin.com/company/softthinks/about/,"3000 Polar Ln #802, Cedar Park, TX 78613 USA"
Solarwinds,Richa Dhanda & Sudhakar Ramakrishna & ,1999,1001-5000 employees,Public,Horizontal,IT Mgt,B2B SaaS,Large,https://solarwinds.jobs/,https://www.linkedin.com/company/solarwinds/about/,"7171 Southwest Pkwy, Austin, Texas 78735"
Sonar Source,Patrick McKenney & Clint Cameron & Olivier Gaudin & ,2008,51-200 employees,VC-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Medium,https://www.sonarsource.com/company/jobs/,https://www.linkedin.com/company/sonarsource/about/,"111 W 6th St., 200, Austin, Texas 78701, US"
SourceDay,Clint McRee & Tom Kieley & ,2013,51-200 employees,VC-funded,Horizontal,Accounting and Finance,B2B SaaS,Medium,https://sourceday.com/careers/,https://www.linkedin.com/company/sourceday-com/about/,"9737 Great Hills Trail, Suite 100, Austin, Texas 78759"
SpaceCraft,Dan Isaacs & Adam Moore & ,2010,11-50 employees,Acquired,Horizontal,Sales and Marketing,B2B SaaS,Small,https://www.madwire.com/apply/,https://www.linkedin.com/company/spacecraft/about/,"701 Brazos St., Suite 950, Austin, Texas 78701"
Spanning Cloud Apps,Heather Bendes & ,2010,51-200 employees,Acquired,Horizontal,IT Mgt,B2B SaaS,Medium,https://spanning.com/company/careers/,https://www.linkedin.com/company/spanning-cloud-apps/about/,"5323 Levander Loop, Austin, Texas 78702"
SpareFoot,Gillian Godfrey & Charles Marriott & ,2008,51-200 employees,Acquired,Real Estate,Marketplace,B2B SaaS,Medium,https://about.sparefoot.com/jobs/,https://www.linkedin.com/company/sparefoot/about/,"3300 N Interstate Hwy 35, Suite 200, Austin, TX 78705, US"
SparkCognition,Sridhar Sudarsan & Amir Husain & ,2013,201-500 employees,VC-funded,Horizontal,Analytics and BI,B2B SaaS,Medium,https://www.sparkcognition.com/careers/,https://www.linkedin.com/company/sparkcognition/about/,"4030 West Braker Lane, Building 5, Suite 500, Austin, TX 78759"
SpiceCSM,Peter Blackmer & Mike Ryan & ,2008,11-50 employees,Angel or Seed Funding,Healthcare,Business Mgt and ERP,B2B SaaS,Small,http://www.spicecsm.com/careers/,https://www.linkedin.com/company/spicecsm/about/,"600 Congress Street, 14th Floor, Austin, Texas 78701"
Splashmetrics,Steve Brothers & ,2018,1-10 employees,Self-funded,Horizontal,Analytics and BI,B2B SaaS,Startup,splashmetrics.com,https://www.linkedin.com/company/splashmetrics/about/,"720B South Lamar Blvd., Austin, TX 78704"
Spout Software,Bruce Gardner & ,2011,11-50 employees,Self-funded,"Entertainment, Hospitality, Travel",Practice Management,B2B SaaS,Small,spoutsoftware.com,https://www.linkedin.com/company/spout-software-inc/about/,"Austin, TX"
Sprinklr,Diane Adams & Paul Herman & Ragy Thomas & ,2009,1001-5000 employees,Public,Horizontal,Sales and Marketing,B2B SaaS,Large,https://sprinklr.com/careers/,https://www.linkedin.com/company/sprinklr/about/,"2201 E. 6th Street, Austin, TX"
Spruce,Audrey Tiger & Jason Cunningham & Ben Johnson & ,2016,11-50 employees,VC-funded,Horizontal,Personal On-Demand Services,Consumer,Small,https://getspruce.com/careers/,https://www.linkedin.com/company/spruce-inc/about/,"Austin, TX"
SpyCloud,Heather Smith & Jerry Karels & Ted Ross & ,2016,51-200 employees,VC-funded,Horizontal,Cybersecurity,B2B SaaS,Medium,https://spycloud.com/company/careers/,https://www.linkedin.com/company/spycloud/about/,"2130 Congress Ave S, Austin, Texas 78704, US"
Spyderbat,Jonathan M. Reeve & Seth Goldhammer & Marc Willebeek-LeMair & ,2019,1-10 employees,Angel or Seed Funding,Horizontal,Cybersecurity,B2B SaaS,Startup,https://www.spyderbat.com/careers/,https://www.linkedin.com/company/spyderbat/about/,"7301 N FM 620 RD, SUITE 78726-4539, AUSTIN TX 78726"
Square Root,Bill Kennedy & Chris Taylor & ,2006,51-200 employees,Self-funded,Retail,Business Mgt and ERP,B2B SaaS,Medium,https://square-root.com/careers/,https://www.linkedin.com/company/square-root/about/,"508 Oakland Avenue, Austin, TX 78703"
Squarecap,K. Sata Sathasivan & Sarathi Sathasivan & ,2015,1-10 employees,Self-funded,Education,Student Mgt,B2B SaaS,Startup,info.squarecap.com,https://www.linkedin.com/company/squarecap/about/,"701 Brazos St., Suite #1600, Austin, Texas 78701, US"
Squint by Big Fish Design,Aaron Lyman & ,2013,1-10 employees,Self-funded,Education,Lifestyle,Consumer,Startup,Startup,www.squintbrowser.com,"Austin, TX"
statUP,Kevin Felichko & ,2015,1-10 employees,Angel or Seed Funding,Education,Personal Sports and Fitness,Consumer,Startup,statup.com,https://www.linkedin.com/company/statup/about/,"Austin, TX"
StatusPage (Atlassian),Jennifer Erwin & Megha Narayan & Lukas Simokaitis & ,2002,1001-5000 employees,Acquired,Horizontal,Communications,B2B SaaS,Large,https://www.atlassian.com/company/careers/,https://www.linkedin.com/company/statuspage-io/about/,"303 Colorado St., Suite 1600, Austin, TX 78701"
Steadily,Darren Nix & ,2020,11-50 employees,Angel or Seed Funding,Horizontal,Personal On-Demand Services,Consumer,Small,https://www.steadily.com/careers/,https://www.linkedin.com/company/steadily/about/,"Austin, TX"
Stoplight,Tonia Roberts & Scott Faust & Steve Rodda & ,2015,11-50 employees,VC-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Small,https://stoplight.io/careers/,https://www.linkedin.com/company/stoplight/about/,"Austin, TX"
StoryFit,Monica Landers & ,2015,1-10 employees,VC-funded,Horizontal,Analytics and BI,B2B SaaS,Startup,https://www.storyfit.com/storyfit-jobs/,https://www.linkedin.com/company/storyfit/about/,"3305 Steck Ave., Suite 275, Austin, TX 78757"
Strangeworks,Steven Gibson & William Hurley & ,2018,11-50 employees,Angel or Seed Funding,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Small,strangeworks.com,https://www.linkedin.com/company/strangeworks/about/,"600 Congress Ave, Austin, Texas 78701, US"
Structured Domains,Dennis Lastochkin & ,2012,1-10 employees,Self-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Startup,structureddomains.com,https://www.linkedin.com/company/structureddomains-com/about/,"Austin, TX"
Subsplash,Steven Testone & Kristin Thorp & Tim Turner & ,2005,51-200 employees,Self-funded,Non-Profit,Practice Management,B2B SaaS,Medium,https://www.subsplash.com/openpositions/,https://www.linkedin.com/company/subsplash/about/,"3300 N Interstate Highway 35, Austin, Texas 78705, US"
Sumo Logic,Shea Kelly & Suku Krishnaraj Chettiar & Ramin Sayar & ,2010,501-1000 employees,Public,Horizontal,Analytics and BI,B2B SaaS,Large,https://www.sumologic.com/company/careers/,https://www.linkedin.com/company/sumo-logic/about/,"11501 Rock Rose Ave #200 Austin, TX 78758"
SumSavy,,2015,1-10 employees,Self-funded,Horizontal,Accounting and Finance,B2B SaaS,Startup,www.sumsavy.com,https://www.linkedin.com/company/sumsavy/about/,"8920 Business Park Dr, Austin, Texas 78759, US"
SupportSync,Scott Burgess & ,2015,1-10 employees,Self-funded,Horizontal,Business Mgt and ERP,B2B SaaS,Startup,www.supportsync.com,https://www.linkedin.com/company/supportsync/about/,"Austin, TX"
Survivr,Rob G. & Loren Bolton & Brian Hoang & ,2018,11-50 employees,Acquired,Government,Virtual Reality,B2G,Small,survivr.com,https://www.linkedin.com/company/survivrlabs/about/,"Austin, Texas"
SwipedOn,Andrew Jackson & Paul Hansen & Hadleigh Ford & ,2013,11-50 employees,Acquired,Horizontal,Automation,B2B SaaS,Small,https://www.swipedon.com/careers/,https://www.linkedin.com/company/swipedon/about/,"119 Nueces St, Austin, TX 78701"
SwivelMeta,Tim Hines & Scott Harmon & ,2016,11-50 employees,VC-funded,Real Estate,On-Demand Services,B2B SaaS,Small,www.swivelmeta.io,https://www.linkedin.com/company/swivel-work/about/,"7500 Rialto Blvd, 250, Austin, Texas 78735, US"
Symbri,Mikenzie Ryan & Timothy Ryan & ,2019,1-10 employees,Self-funded,Real Estate,Personal On-Demand Services,Consumer,Startup,https://www.symbri.com/careers/,https://www.linkedin.com/company/symbri/about/,"New Braunfels, TX"
Sync1 Systems,Joshua Rider & Steve Maloney & ,2016,1-10 employees,Self-funded,Financial Services,Practice Management,B2B SaaS,Startup,www.sync1systems.com,https://www.linkedin.com/company/sync1-systems/about/,"12515-5 RESEARCH BLVD., SUITE 275, AUSTIN, TX 78759"
Synchro ERP,Christopher Collins & ,1975,11-50 employees,Self-funded,Manufacturing,Business Mgt and ERP,B2B SaaS,Small,www.synchroerp.com,https://www.linkedin.com/company/synchro-erp/about/,"100 Congress, Suite 2000, Austin, Texas 78701, US"
SynerGILL,Rahul Pandit & ,2016,11-50 employees,Self-funded,Horizontal,Ecommerce,B2B SaaS,Small,www.synergill.com,https://www.linkedin.com/company/synergill-corporation/about/,"2812 St Paul Rivera, Round Rock, TX 78665, USA"
Synopsys,Jan Collinson & Joseph Logan & Aart de Geus & ,1986,"10,001+ employees",Public,Horizontal,Cybersecurity,B2B SaaS,Large,https://www.synopsys.com/careers.html,https://www.linkedin.com/company/synopsys/about/,"1301 South Mopac Expressway, Suite 200, Austin, TX 78746"
SystemSurveyor,Rod Whisnant & Maureen Carlson & Christopher Hugman & ,2014,11-50 employees,Self-funded,Real Estate,Cybersecurity,B2B SaaS,Small,https://systemsurveyor.com/careers/,https://www.linkedin.com/company/system-surveyor/about/,"4220 Monterey Oaks Blvd., Building B, 3rd floor (Community Center), Austin, TX 78749"
Table22,Felipe Beraldo & Elizabeth Bernstein & Sam Bernstein & ,2020,11-50 employees,Angel or Seed Funding,"Entertainment, Hospitality, Travel",Sales and Marketing,B2B SaaS,Small,https://table22.com/careers/,https://www.linkedin.com/company/table22/about/,"Austin, TX"
Tableau Software,Jim Wehmeyer & Jackie Yeaney & Adam Selipsky & ,2003,1001-5000 employees,Public,Horizontal,Analytics and BI,B2B SaaS,Large,https://www.tableau.com/about/careers/,https://www.linkedin.com/company/tableau-software/about/,"600 Congress Avenue, Suite 2500, Austin, TX 78701, US"
Tabulate,Garrett Hester & Monte Beck & ,2014,11-50 employees,VC-funded,Food,Accounting and Finance,B2B SaaS,Small,https://tabulate.com/about/careers/,https://www.linkedin.com/company/tabulate-inc-/about/,"2111 Dickson Dr, Austin, Texas 78704"
TalentCube,,2015,1-10 employees,Self-funded,Horizontal,HR and Recruiting,B2B SaaS,Startup,www.talentcube.io,https://www.linkedin.com/company/talentcube-llc/about/,"6500 River Place Blvd. Building 7, Suite 250, Austin, Texas 78730"
TalentGuard,Anthony Campagnano & Brian Hauf & Linda Ginac & ,2009,51-200 employees,VC-funded,Horizontal,HR and Recruiting,B2B SaaS,Medium,https://talentguard.com/careers/,https://www.linkedin.com/company/talentguard/about/,"1120 S Capital of Texas Hwy, Building 3, Suite 105, Austin, Texas 78746, US"
TalentNet,Jonathan Prothero & Amber O'Reilley & ,2013,51-200 employees,Self-funded,Horizontal,HR and Recruiting,B2B SaaS,Medium,talentnet.com,https://www.linkedin.com/company/talentnetinc/about/,"Austin, TX"
